player_name,game_date,result,total_pitches,release_speed_mean_all,release_speed_std_all,release_speed_range_all,release_spin_rate_mean_all,release_spin_rate_std_all,release_spin_rate_range_all,release_extension_mean_all,release_extension_std_all,release_extension_range_all,release_pos_x_mean_all,release_pos_x_std_all,release_pos_x_range_all,release_pos_y_mean_all,release_pos_y_std_all,release_pos_y_range_all,release_pos_z_mean_all,release_pos_z_std_all,release_pos_z_range_all,pfx_x_mean_all,pfx_x_std_all,pfx_x_range_all,pfx_z_mean_all,pfx_z_std_all,pfx_z_range_all,spin_axis_mean_all,spin_axis_std_all,spin_axis_range_all,delta_run_exp_mean_all,delta_run_exp_std_all,delta_run_exp_range_all,pct_SI,SI_release_speed_mean,SI_release_speed_std,SI_release_spin_rate_mean,SI_release_spin_rate_std,SI_release_extension_mean,SI_release_extension_std,SI_release_pos_x_mean,SI_release_pos_x_std,SI_release_pos_y_mean,SI_release_pos_y_std,SI_release_pos_z_mean,SI_release_pos_z_std,SI_pfx_x_mean,SI_pfx_x_std,SI_pfx_z_mean,SI_pfx_z_std,SI_spin_axis_mean,SI_spin_axis_std,SI_delta_run_exp_mean,SI_delta_run_exp_std,pct_SL,SL_release_speed_mean,SL_release_speed_std,SL_release_spin_rate_mean,SL_release_spin_rate_std,SL_release_extension_mean,SL_release_extension_std,SL_release_pos_x_mean,SL_release_pos_x_std,SL_release_pos_y_mean,SL_release_pos_y_std,SL_release_pos_z_mean,SL_release_pos_z_std,SL_pfx_x_mean,SL_pfx_x_std,SL_pfx_z_mean,SL_pfx_z_std,SL_spin_axis_mean,SL_spin_axis_std,SL_delta_run_exp_mean,SL_delta_run_exp_std,pct_FF,FF_release_speed_mean,FF_release_speed_std,FF_release_spin_rate_mean,FF_release_spin_rate_std,FF_release_extension_mean,FF_release_extension_std,FF_release_pos_x_mean,FF_release_pos_x_std,FF_release_pos_y_mean,FF_release_pos_y_std,FF_release_pos_z_mean,FF_release_pos_z_std,FF_pfx_x_mean,FF_pfx_x_std,FF_pfx_z_mean,FF_pfx_z_std,FF_spin_axis_mean,FF_spin_axis_std,FF_delta_run_exp_mean,FF_delta_run_exp_std,pct_CH,CH_release_speed_mean,CH_release_speed_std,CH_release_spin_rate_mean,CH_release_spin_rate_std,CH_release_extension_mean,CH_release_extension_std,CH_release_pos_x_mean,CH_release_pos_x_std,CH_release_pos_y_mean,CH_release_pos_y_std,CH_release_pos_z_mean,CH_release_pos_z_std,CH_pfx_x_mean,CH_pfx_x_std,CH_pfx_z_mean,CH_pfx_z_std,CH_spin_axis_mean,CH_spin_axis_std,CH_delta_run_exp_mean,CH_delta_run_exp_std,pct_CU,CU_release_speed_mean,CU_release_speed_std,CU_release_spin_rate_mean,CU_release_spin_rate_std,CU_release_extension_mean,CU_release_extension_std,CU_release_pos_x_mean,CU_release_pos_x_std,CU_release_pos_y_mean,CU_release_pos_y_std,CU_release_pos_z_mean,CU_release_pos_z_std,CU_pfx_x_mean,CU_pfx_x_std,CU_pfx_z_mean,CU_pfx_z_std,CU_spin_axis_mean,CU_spin_axis_std,CU_delta_run_exp_mean,CU_delta_run_exp_std,pct_ST,ST_release_speed_mean,ST_release_speed_std,ST_release_spin_rate_mean,ST_release_spin_rate_std,ST_release_extension_mean,ST_release_extension_std,ST_release_pos_x_mean,ST_release_pos_x_std,ST_release_pos_y_mean,ST_release_pos_y_std,ST_release_pos_z_mean,ST_release_pos_z_std,ST_pfx_x_mean,ST_pfx_x_std,ST_pfx_z_mean,ST_pfx_z_std,ST_spin_axis_mean,ST_spin_axis_std,ST_delta_run_exp_mean,ST_delta_run_exp_std,pct_FC,FC_release_speed_mean,FC_release_speed_std,FC_release_spin_rate_mean,FC_release_spin_rate_std,FC_release_extension_mean,FC_release_extension_std,FC_release_pos_x_mean,FC_release_pos_x_std,FC_release_pos_y_mean,FC_release_pos_y_std,FC_release_pos_z_mean,FC_release_pos_z_std,FC_pfx_x_mean,FC_pfx_x_std,FC_pfx_z_mean,FC_pfx_z_std,FC_spin_axis_mean,FC_spin_axis_std,FC_delta_run_exp_mean,FC_delta_run_exp_std,pct_KC,KC_release_speed_mean,KC_release_speed_std,KC_release_spin_rate_mean,KC_release_spin_rate_std,KC_release_extension_mean,KC_release_extension_std,KC_release_pos_x_mean,KC_release_pos_x_std,KC_release_pos_y_mean,KC_release_pos_y_std,KC_release_pos_z_mean,KC_release_pos_z_std,KC_pfx_x_mean,KC_pfx_x_std,KC_pfx_z_mean,KC_pfx_z_std,KC_spin_axis_mean,KC_spin_axis_std,KC_delta_run_exp_mean,KC_delta_run_exp_std,pct_FS,FS_release_speed_mean,FS_release_speed_std,FS_release_spin_rate_mean,FS_release_spin_rate_std,FS_release_extension_mean,FS_release_extension_std,FS_release_pos_x_mean,FS_release_pos_x_std,FS_release_pos_y_mean,FS_release_pos_y_std,FS_release_pos_z_mean,FS_release_pos_z_std,FS_pfx_x_mean,FS_pfx_x_std,FS_pfx_z_mean,FS_pfx_z_std,FS_spin_axis_mean,FS_spin_axis_std,FS_delta_run_exp_mean,FS_delta_run_exp_std,pct_SV,SV_release_speed_mean,SV_release_speed_std,SV_release_spin_rate_mean,SV_release_spin_rate_std,SV_release_extension_mean,SV_release_extension_std,SV_release_pos_x_mean,SV_release_pos_x_std,SV_release_pos_y_mean,SV_release_pos_y_std,SV_release_pos_z_mean,SV_release_pos_z_std,SV_pfx_x_mean,SV_pfx_x_std,SV_pfx_z_mean,SV_pfx_z_std,SV_spin_axis_mean,SV_spin_axis_std,SV_delta_run_exp_mean,SV_delta_run_exp_std
"Warren, Will",8/5/2025,0.00,98,90.37653061,4.73041924,17.2,2557.622449,358.0625562,1837,6.674489796,0.177793593,0.8,-2.483265306,0.136697239,0.7,53.82326531,0.176020005,0.77,5.426734694,0.114484731,0.56,-0.402040816,0.972695224,3.45,0.680510204,0.724306099,2.55,195.7346939,65.08765715,201,-0.006622449,0.175887119,1.182,0.193877551,93.31578947,1.16536268,2409.052632,65.22820937,6.678947368,0.151213416,-2.4,0.092376043,53.80947368,0.172802832,5.403157895,0.070320902,-1.32,0.136707311,0.261052632,0.130123648,227.8421053,5.590300706,-0.074210526,0.165887371,,,,,,,,,,,,,,,,,,,,,,0.540816327,92.91698113,1.045086645,2583.716981,55.78543281,6.745283019,0.135257643,-2.463584906,0.121038683,53.75660377,0.133603077,5.383773585,0.107152415,-0.627358491,0.172595023,1.289811321,0.098829507,222.9811321,4.733231804,-0.02245283,0.121836992,0.081632653,86.575,1.030603152,1621.625,83.2036014,6.5375,0.168501802,-2.50875,0.095981769,53.96125,0.164441696,5.48625,0.04808846,-1.04875,0.155970464,-0.0825,0.195795082,244.125,3.356762896,-0.021125,0.112308806,0.051020408,80.1,1.210371844,2914.6,47.79435113,6.58,0.216794834,-2.516,0.057706152,53.906,0.198065646,5.68,0.045825757,1.126,0.095551033,-1.002,0.070851958,59,6.204836823,0.159,0.35510421,0.132653061,82.01538462,1.202667974,3107.076923,97.54183849,6.5,0.195789002,-2.656923077,0.148457885,53.99846154,0.175301937,5.502307692,0.049185676,1.668461538,0.138675049,-0.073846154,0.215736663,60.53846154,4.175631382,0.101923077,0.249802075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Warren, Will",8/11/2025,0.00,85,89.88470588,5.772523297,18.5,2625.329412,332.9246085,1649,6.738823529,0.174638482,0.8,-2.396352941,0.125165101,0.61,53.76376471,0.168593456,0.79,5.504705882,0.115496735,0.63,-0.210117647,1.253358815,3.48,0.470235294,0.655916256,2.44,176.6352941,78.37802885,196,0.004529412,0.424771103,3.078,0.317647059,94.08518519,1.189603587,2434.851852,68.71160674,6.822222222,0.105003052,-2.300740741,0.103475227,53.68222222,0.097362658,5.442962963,0.072367376,-1.283333333,0.106914776,0.362592593,0.173262642,229.962963,3.333760656,-0.066444444,0.166525889,,,,,,,,,,,,,,,,,,,,,,0.329411765,93.84285714,1.15579973,2553.107143,74.77241484,6.814285714,0.129712747,-2.376428571,0.08782197,53.68964286,0.126826862,5.465357143,0.083554469,-0.729642857,0.148660243,1.274285714,0.124288451,224.1071429,3.562555114,-0.073321429,0.126244928,0.047058824,86.85,1.156143013,1742,182.7402528,6.55,0.1,-2.46,0.054772256,53.9475,0.082209083,5.6325,0.057373048,-1.2075,0.169189243,0.0275,0.135984068,245.25,3.774917218,-0.0375,0.147097473,0.058823529,80.2,0.961769203,2889.4,41.71090984,6.5,0.122474487,-2.41,0.06595453,53.998,0.138816426,5.798,0.038987177,1.242,0.167988095,-0.872,0.09338094,57.6,4.615192304,0.5184,1.124970577,0.247058824,82.09047619,1.045420854,3071.904762,85.49380373,6.623809524,0.184132457,-2.53047619,0.086630029,53.87666667,0.173070313,5.542380952,0.073614181,1.706666667,0.162829154,-0.05952381,0.193738901,60.04761905,3.556349118,0.085238095,0.596146367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Warren, Will",8/17/2025,0.00,95,90.91052632,5.097318312,18.1,2496.147368,237.2450017,1534,6.631578947,0.153860366,0.8,-2.343368421,0.145760008,0.79,53.87252632,0.147048757,0.78,5.487789474,0.102232307,0.51,-0.375473684,0.984894171,3.38,0.526421053,0.568671307,2.25,192.2526316,68.68614534,196,0.002557895,0.200406115,1.511,0.357894737,93.95882353,1.271390946,2361.088235,88.2456515,6.691176471,0.111103684,-2.254117647,0.138610368,53.81441176,0.106520482,5.460294118,0.084619838,-1.229705882,0.136769775,0.331470588,0.191803756,232.3823529,4.17071105,-0.021705882,0.176238566,,,,,,,,,,,,,,,,,,,,,,0.421052632,93.125,1.163493854,2442.525,72.40625681,6.67,0.106698713,-2.34725,0.115180739,53.837,0.108891854,5.45775,0.077773092,-0.51325,0.148226914,1.08925,0.13499074,222.55,3.433992966,-0.031675,0.15676937,0.010526316,85,,1564,,6.4,,-2.37,,54.1,,5.57,,-1.04,,-0.01,,251,,0.068,,0.042105263,79.45,1.037625494,2777,112.9808243,6.575,0.221735578,-2.42,0.054772256,53.9425,0.201556444,5.7225,0.072743843,0.8975,0.218841647,-0.855,0.047958315,58,4.69041576,0.0055,0.04847336,0.168421053,82.13125,1.351403591,2905.25,113.6107389,6.4375,0.158640054,-2.5025,0.095184032,54.053125,0.144992816,5.5575,0.092267726,1.5075,0.150842081,-0.0875,0.191850636,61.125,4.031128874,0.134875,0.309131229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Warren, Will",8/23/2025,0.00,69,91.15942029,4.076089491,14.7,2517.043478,279.7368214,1520,6.575362319,0.150885423,0.7,-2.282608696,0.088809978,0.42,53.92304348,0.149914724,0.69,5.575507246,0.100154825,0.5,-0.267971014,0.923477411,3.2,0.716811594,0.619320056,2.46,199.8550725,64.65525668,280,0.032,0.245046874,1.467,0.31884058,93.44090909,0.953519341,2412.090909,90.63895362,6.627272727,0.124142078,-2.230454545,0.078101111,53.86863636,0.124031312,5.546818182,0.083915284,-1.006363636,0.126360989,0.440454545,0.139675722,233.9545455,25.88891521,0.071045455,0.337365773,,,,,,,,,,,,,,,,,,,,,,0.463768116,92.9375,1.066725469,2549.46875,79.15154284,6.6,0.134404301,-2.288125,0.078470767,53.893125,0.123011604,5.565,0.095241628,-0.3578125,0.184158669,1.2871875,0.135628391,219.53125,4.428531942,0.024375,0.16386575,0.057971014,87.55,0.525991128,1704.25,113.3324755,6.45,0.057735027,-2.2675,0.051234754,54.065,0.060277138,5.6275,0.033040379,-0.8675,0.147732867,0.1925,0.056199051,246.25,4.272001873,-0.10975,0.154780221,0.043478261,80.36666667,0.472581563,2783,44.5421149,6.333333333,0.230940108,-2.346666667,0.04163332,54.17333333,0.210792157,5.79,0.087177979,1.48,0.226053091,-0.906666667,0.025166115,53.66666667,3.511884584,-0.202,0.016093477,0.115942029,83.625,0.627352715,2982.625,82.03472697,6.4875,0.155264751,-2.3875,0.079237437,54.0275,0.163335763,5.59,0.094415495,1.76625,0.260545444,0.06625,0.294712329,59,3.464101615,0.11375,0.254902642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Warren, Will",8/28/2025,0.00,93,91.27311828,4.232615077,16.4,2574.602151,214.2452952,1394,6.73655914,0.222527451,1.3,-2.414623656,0.125927508,0.57,53.76268817,0.222471981,1.28,5.62311828,0.109940483,0.56,-0.514516129,0.952198276,3.38,0.767634409,0.600705017,2.48,191.9677419,67.8393966,201,0.00216129,0.190970422,1.481,0.279569892,93.46923077,0.952373553,2390.653846,86.43607687,6.776923077,0.170429322,-2.350384615,0.124562619,53.71923077,0.165865562,5.602692308,0.087752274,-1.395769231,0.168550837,0.507307692,0.247912205,229.0384615,5.723500811,0.058730769,0.288662648,,,,,,,,,,,,,,,,,,,,,,0.505376344,93.34255319,0.982398281,2566.382979,76.3551636,6.817021277,0.174852918,-2.412978723,0.116356179,53.68106383,0.170743057,5.582340426,0.091632839,-0.709361702,0.170694289,1.26893617,0.103907025,224.0425532,4.657660575,-0.029744681,0.134297928,0.010752688,87.1,,1712,,6.6,,-2.29,,53.94,,5.78,,-1.39,,0.11,,240,,-0.217,,0.043010753,81.775,2.140677463,2769,125.2916597,6.45,0.310912635,-2.4875,0.06448514,54.065,0.307516937,5.8375,0.083815273,0.8375,0.246221445,-0.8475,0.080156098,55.25,2.217355783,0.05125,0.038621022,0.161290323,83.79333333,1.287559522,2924.866667,85.51429844,6.5,0.207019668,-2.52,0.094491118,54.00133333,0.21168935,5.718666667,0.07453347,1.321333333,0.202268092,0.122666667,0.182305343,60.46666667,8.55124608,0.0056,0.133372625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Warren, Will",9/3/2025,0.00,67,90.85223881,5.033594962,15.2,2610.537313,342.7857944,1597,6.605970149,0.1496264,0.7,-2.40358209,0.104934344,0.45,53.89447761,0.145875451,0.64,5.65358209,0.119566154,0.63,-0.277462687,1.126746917,3.55,0.660895522,0.693652457,2.44,183.6268657,74.23117776,200,-0.006985075,0.217526417,1.435,0.179104478,94.21666667,0.863221591,2456.833333,95.61554964,6.608333333,0.150504203,-2.335,0.099498744,53.895,0.140356688,5.6475,0.092846403,-1.426666667,0.144180022,0.4175,0.143217889,227.0833333,4.944387697,0.029166667,0.217567893,,,,,,,,,,,,,,,,,,,,,,0.492537313,94.19393939,0.849977718,2619.060606,76.57877455,6.681818182,0.123628843,-2.395151515,0.114376604,53.81878788,0.124191324,5.588181818,0.080017754,-0.644242424,0.159668217,1.293636364,0.115456111,223.1515152,3.153581418,-0.048272727,0.152500261,0.074626866,87.48,0.849705831,1659.4,79.72954283,6.52,0.083666003,-2.404,0.035777088,53.982,0.099849887,5.674,0.093434469,-1.274,0.125019998,-0.028,0.169911742,246.2,2.28035085,-0.0398,0.126012698,0.059701493,81.225,0.888350531,2809.25,57.19192833,6.45,0.129099445,-2.4275,0.053774219,54.035,0.121243557,5.9575,0.06946222,1.0975,0.067019898,-0.82,0.07393691,54.5,4.509249753,0.1225,0.28082913,0.194029851,83.52307692,0.672252242,3035.461538,98.84045678,6.492307692,0.118754217,-2.480769231,0.062511537,54.00923077,0.105155562,5.723846154,0.037757662,1.674615385,0.162666089,0,0.137234592,58.84615385,3.023412913,0.037230769,0.340117664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Warren, Will",9/9/2025,0.00,91,88.96593407,5.181210064,16.6,2543.615385,434.2988671,1659,6.565934066,0.215107095,1.2,-2.420769231,0.107001877,0.52,53.93263736,0.213618742,1.19,5.651538462,0.144913178,0.62,-0.065604396,1.111977427,3.59,0.527692308,0.826493365,2.64,170.8131868,80.71815328,202,-0.022945055,0.199311613,1.732,0.054945055,93.64,0.988938825,2407.4,41.51264867,6.7,0.122474487,-2.342,0.089274856,53.774,0.131833228,5.57,0.08,-1.228,0.24651572,0.352,0.262144998,226,10.27131929,0.1604,0.227206514,,,,,,,,,,,,,,,,,,,,,,0.450549451,93.5195122,0.831029335,2583.439024,79.15682181,6.707317073,0.153932199,-2.384390244,0.087608469,53.79658537,0.14779394,5.551707317,0.098790243,-0.60902439,0.181656336,1.362682927,0.129518809,220.9268293,3.836601647,-0.024268293,0.24454601,0.164835165,88.24,0.668473741,1681.8,99.62228666,6.44,0.180475562,-2.43,0.065027467,54.056,0.183762269,5.690666667,0.044153412,-1.182666667,0.21495736,-0.002666667,0.131880176,242.9333333,2.576450123,-0.047933333,0.122110879,0.120879121,80.5,1.063954886,2827.909091,71.12447475,6.290909091,0.170026736,-2.361818182,0.089198451,54.20454545,0.175006493,5.914545455,0.080791539,1.049090909,0.240975291,-0.857272727,0.122318511,55.27272727,3.22772084,-0.009909091,0.079541756,0.208791209,83.38421053,1.035622817,3009.315789,110.5401147,6.484210526,0.130226972,-2.546842105,0.083669497,54.01315789,0.136465406,5.705263158,0.074860494,1.649473684,0.274539487,-0.007368421,0.188733855,58.10526316,6.505508237,-0.056157895,0.167380559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Warren, Will",9/14/2025,0.00,89,90.55168539,4.742868147,16.6,2621.157303,304.5678719,1550,6.695505618,0.159480771,0.8,-2.418426966,0.106311067,0.62,53.80179775,0.157894972,0.83,5.547640449,0.105496903,0.49,-0.285730337,1.094102878,3.39,0.656741573,0.635929483,2.53,181.1910112,73.3255314,212,0.039191011,0.348931156,2.998,0.247191011,93.79545455,0.936293235,2439.181818,86.04961822,6.75,0.096362411,-2.358636364,0.093314392,53.75227273,0.100803053,5.512727273,0.070924629,-1.296363636,0.167603428,0.385,0.169249042,226.7727273,4.093337423,-0.020272727,0.221510869,,,,,,,,,,,,,,,,,,,,,,0.449438202,93.32,1.192325889,2613.125,88.66305781,6.7725,0.121923684,-2.40225,0.088534724,53.724,0.121440077,5.50325,0.077140814,-0.64,0.181546067,1.28475,0.104978325,220.6,4.705697583,0.11755,0.475320024,0.04494382,87.35,0.58022984,1670,30.01110905,6.55,0.129099445,-2.44,0.0678233,53.93,0.134412301,5.5675,0.041129876,-1.245,0.098826447,0.0125,0.142916059,243,0.816496581,-0.01575,0.100403768,0.04494382,80.375,0.857807282,2775.25,96.37902607,6.45,0.173205081,-2.4075,0.072284161,54.055,0.164215306,5.84,0.028284271,0.965,0.145487686,-0.82,0.221660401,57.75,8.220908303,-0.00175,0.069028376,0.213483146,83.78421053,1.472059464,3016.578947,118.9473814,6.552631579,0.130675259,-2.519473684,0.103035791,53.94263158,0.123641152,5.615789474,0.073357253,1.568947368,0.180705246,0.095789474,0.180348915,58.42105263,8.441404501,-0.036736842,0.144600539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Warren, Will",9/19/2025,0.00,87,89.04367816,5.096845836,15.6,2536.689655,355.4234065,1503,6.57816092,0.154336756,0.7,-2.505057471,0.100531998,0.51,53.92436782,0.150168132,0.67,5.673103448,0.137843105,0.63,-0.148850575,1.045919452,3.25,0.415402299,0.767778136,2.5,167.9195402,81.3079444,198,-0.002942529,0.217191447,1.501,0.149425287,93.17692308,0.727041776,2336.692308,88.64102193,6.623076923,0.101273937,-2.407692308,0.085844224,53.88,0.09591663,5.629230769,0.112283981,-1.303076923,0.204751256,0.26,0.179861057,227.2307692,6.379052257,-0.006846154,0.246091056,,,,,,,,,,,,,,,,,,,,,,0.390804598,93.52941176,1.016389752,2543.823529,97.53397872,6.676470588,0.115624323,-2.525,0.091129279,53.82470588,0.113597783,5.586176471,0.081166298,-0.622352941,0.183584822,1.248529412,0.086274135,223,3.725424523,-0.019705882,0.300426821,0.103448276,87.7,0.597913037,1694.111111,65.09885645,6.566666667,0.122474487,-2.545555556,0.055025247,53.93555556,0.101256001,5.652222222,0.037342261,-1.205555556,0.131919588,0.067777778,0.136727629,246.5555556,1.740051085,0.021444444,0.149316033,0.172413793,81.94666667,0.981883516,2799.266667,67.88695085,6.446666667,0.09904304,-2.467333333,0.091375729,54.04466667,0.097604645,5.902,0.07561179,0.82,0.13,-0.825333333,0.166255684,57.33333333,4.287301293,0.0174,0.073451442,0.183908046,83.5625,1.114076598,2911.8125,103.4551231,6.4625,0.162788206,-2.554375,0.101256687,54.053125,0.150763336,5.690625,0.080619993,1.48125,0.182752109,0.13,0.0929516,62.125,4.177319715,0.0030625,0.071102244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Warren, Will",9/26/2025,0.00,81,90.02592593,4.637908413,13.9,2573.54321,372.1918541,1564,6.528395062,0.159086901,0.8,-2.457901235,0.109951308,0.55,53.9682716,0.153759472,0.82,5.641234568,0.108793184,0.53,-0.311851852,0.974601343,3.47,0.656666667,0.762207321,2.68,184.9876543,73.81302287,202,0.008654321,0.282462217,2.206,0.12345679,93.12,0.882924434,2373.1,84.44386696,6.56,0.084327404,-2.378,0.121636983,53.924,0.0693141,5.637,0.073492252,-1.333,0.110659638,0.332,0.158940939,229.5,3.778594683,-0.0162,0.113487934,,,,,,,,,,,,,,,,,,,,,,0.530864198,93.1627907,0.87178614,2606.139535,93.49117132,6.588372093,0.123845723,-2.448372093,0.108910847,53.91465116,0.123198424,5.596511628,0.087827854,-0.63,0.184803628,1.302093023,0.078907967,222.9302326,4.171304174,-0.010860465,0.250742856,0.098765432,87.4125,1.111546542,1655.125,46.82623654,6.4125,0.112599163,-2.47625,0.079630845,54.08875,0.106695495,5.68125,0.073957034,-1.27375,0.146963309,0.0475,0.175071414,244,3.464101615,-0.0755,0.129104609,0.086419753,81.24285714,0.431497945,2898.142857,132.596416,6.271428571,0.160356745,-2.465714286,0.079761549,54.20285714,0.17651386,5.837142857,0.0564843,0.932857143,0.140915375,-0.935714286,0.214231739,53.42857143,3.598941643,-0.017857143,0.127669402,0.160493827,83.60769231,1.387720876,3010.307692,98.80315836,6.515384615,0.167561699,-2.535384615,0.093239422,53.97923077,0.157557478,5.662307692,0.109327783,1.447692308,0.273561506,0.003846154,0.150694971,59.76923077,4.833112285,0.158384615,0.503007876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Warren, Will",10/5/2025,0.00,84,90.5452381,4.957686129,17.6,2571.261905,295.4323407,1612,6.725,0.159724914,0.8,-2.325357143,0.114728033,0.5,53.77535714,0.14870077,0.74,5.570357143,0.11698467,0.56,-0.387738095,1.035479461,3.36,0.58047619,0.67388445,2.54,180.9761905,73.71059923,194,0.067678571,0.46776619,3.002,0.30952381,93.98846154,1.659717307,2423.038462,115.3795409,6.757692308,0.160432109,-2.294615385,0.112186658,53.73653846,0.145902496,5.521153846,0.073719844,-1.406923077,0.119758732,0.405769231,0.182409936,228.4230769,5.307904121,0.097538462,0.526726892,,,,,,,,,,,,,,,,,,,,,,0.392857143,93.15757576,1.643743879,2549.30303,118.313536,6.766666667,0.12416387,-2.311212121,0.111880449,53.74393939,0.118029112,5.574242424,0.110878038,-0.567878788,0.160443868,1.295454545,0.127820453,219.8181818,4.354986692,-0.020454545,0.20707669,0.035714286,87.26666667,1.87705443,1577.666667,56.88878038,6.866666667,0.057735027,-2.366666667,0.065064071,53.64333333,0.032145503,5.626666667,0.092915732,-1.223333333,0.179257729,0.02,0.160934769,240.6666667,1.527525232,0.459,0.905848221,0.071428571,81.68333333,1.307542224,2808.333333,110.7044112,6.616666667,0.116904519,-2.265,0.054680892,53.86833333,0.137755823,5.83,0.0929516,0.79,0.16087262,-0.836666667,0.170489491,53.5,5.167204273,0.416833333,1.106334564,0.19047619,83.5,1.592482339,2954.8125,101.9596121,6.6,0.171269768,-2.419375,0.101421152,53.893125,0.155465698,5.534375,0.05656486,1.355,0.18775871,0.02625,0.195,60.375,4.379878233,-0.003375,0.189820573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Winans, Allan",6/23/2025,0.00,62,84.68870968,4.972320263,15.2,2261.919355,291.5368716,1080,6.664516129,0.146093137,0.8,-2.018548387,0.0981943,0.5,53.82629032,0.144791924,0.76,5.634032258,0.079680914,0.39,-0.589193548,1.052053883,3.12,0.336451613,0.531814391,2.24,194.2580645,82.21063221,223,0.044032258,0.41840889,3.071,0.241935484,89.35333333,0.485307953,2196.2,81.7751272,6.746666667,0.135576371,-2.020666667,0.053514573,53.73666667,0.134465432,5.654,0.048373546,-1.279333333,0.096174445,0.487333333,0.075353137,233,5.656854249,0.1382,0.743179098,,,,,,,,,,,,,,,,,,,,,,0.225806452,89.82857143,0.464805288,2118.785714,53.49648237,6.757142857,0.115786845,-1.956428571,0.039537157,53.73428571,0.104345158,5.667142857,0.062194307,-0.866428571,0.097634101,1.054285714,0.1156729,233.5714286,2.408775166,0.042571429,0.369539987,0.290322581,82.36666667,0.602934003,2066.222222,86.86809172,6.627777778,0.112749361,-2.074444444,0.061282588,53.86388889,0.098347457,5.588888889,0.035791699,-1.278888889,0.10243442,0.207777778,0.178607541,250.8888889,2.632129285,0.031777778,0.161939188,0.064516129,75.9,0.678232998,2282.5,24.07626771,6.65,0.057735027,-1.7725,0.053774219,53.82,0.060553007,5.8275,0.056789083,0.5125,0.091787799,-0.8325,0.193455421,38,5.715476066,0.09475,0.239247954,0.177419355,78.78181818,0.918496796,2846.454545,110.7351468,6.5,0.1,-2.092727273,0.06497552,54.00636364,0.093517135,5.568181818,0.041669697,1.432727273,0.21246604,-0.147272727,0.212418969,55.54545455,5.802820631,-0.080909091,0.153640785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
